No.,Smiles,Enthalpy(kcal),MW,AMW,GD,nTA,nBM,SCBO,RBN,RBF,nDB,nTB,ZM1V,BBI,HNar,Xt,BLI,PJI2,DECC,CENT,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_A,Psi_i_t,Psi_i_0d,Psi_e_t,MPC03,MPC04,MPC06,MPC07,MPC09,piPC02,piPC03,piPC04,PCD,X5,X2A,X3A,X4A,X5A,X3v,X4v,X0Av,X2Av,X3Av,X4Av,AAC,IDDE,IVDE,Ges,rGes,S0K,Vindex,Yindex,IC1,IC2,IC3,IC5,TIC1,SIC1,SIC2,CIC4,CIC5,SpPosA_A,VE1sign_A,Chi_D,J_D,AVS_X,ChiA_X,SpPosA_X,VE2sign_X,Chi_Dz(Z),ChiA_Dz(Z),J_Dz(Z),ChiA_B(m),SpPosA_B(m),ChiA_B(s),SpMax_B(s),SpDiam_B(s),EE_B(s),ATS3e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,GATS2m,GATS5m,GATS7m,GATS1s,GATS2s,GATS5s,GATS6s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI10,JGI2,JGI3,JGI4,JGI6,JGI9,JGI10,SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax8_Bh(i),SpMax2_Bh(s),SpMin4_Bh(e),SpMin6_Bh(e),SpMin7_Bh(e),SpMin8_Bh(e),SpMin3_Bh(i),SpMin5_Bh(i),SpMin4_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_m_2,P_VSA_s_3,P_VSA_s_4,P_VSA_s_5,P_VSA_ppp_con,P_VSA_ppp_ter,Eta_L_A,Eta_sh_y,Eta_sh_x,SpMaxA_EA,SpMaxA_EA(ed),SpMax_EA(bo),SpMaxA_EA(bo),SpDiam_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMAD_AEA(bo),Chi0_EA(dm),Chi1_EA(dm),SM05_EA,SM03_EA(dm),SM04_EA(dm),SM04_AEA(bo),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM04_AEA(dm),SM05_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig11_AEA(ed),Eig13_AEA(ed),Eig02_AEA(bo),Eig03_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig06_AEA(bo),Eig07_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),Eig10_AEA(bo),Eig11_AEA(bo),SPAM,MEcc,SPH,ASP,PJI3,L/Bw,HOMA,DISPm,QXXm,SpPosA_RG,VE1_RG,VE2_RG,VE1sign_RG,VE2sign_RG,Chi_G/D,SpPosA_G/D,SpMaxA_G/D,VE2_G/D,VE1sign_G/D,TDB02u,TDB03u,TDB04u,TDB05u,TDB06u,TDB01m,TDB02m,TDB03m,TDB04m,TDB05m,TDB06m,TDB04p,TDB05p,TDB06p,TDB02i,TDB03i,TDB09i,TDB04s,TDB05s,TDB06s,TDB07s,RDF020u,RDF035u,RDF040u,RDF045u,RDF055u,RDF060u,RDF065u,RDF070u,RDF080u,RDF085u,RDF095u,RDF105u,RDF110u,RDF120u,RDF125u,RDF130u,RDF145u,RDF155u,RDF020m,RDF030m,RDF035m,RDF040m,RDF045m,RDF055m,RDF060m,RDF070m,RDF080m,RDF085m,RDF110m,RDF130m,RDF155m,RDF070v,RDF135v,RDF030p,RDF035s,RDF050s,Mor02u,Mor05u,Mor06u,Mor07u,Mor08u,Mor09u,Mor10u,Mor11u,Mor12u,Mor13u,Mor14u,Mor15u,Mor16u,Mor18u,Mor19u,Mor20u,Mor22u,Mor24u,Mor25u,Mor26u,Mor27u,Mor29u,Mor30u,Mor31u,Mor32u,Mor04m,Mor05m,Mor06m,Mor07m,Mor09m,Mor10m,Mor11m,Mor12m,Mor13m,Mor15m,Mor16m,Mor17m,Mor18m,Mor20m,Mor21m,Mor22m,Mor23m,Mor24m,Mor25m,Mor26m,Mor29m,Mor30m,Mor31m,Mor32m,Mor03v,Mor08v,Mor10v,Mor11v,Mor13v,Mor18v,Mor20v,Mor23v,Mor24v,Mor25v,Mor29v,Mor06p,Mor13p,Mor15p,Mor16p,Mor20p,Mor25p,Mor26p,Mor30p,Mor07s,Mor08s,Mor10s,Mor11s,Mor12s,Mor13s,Mor15s,Mor16s,Mor18s,Mor24s,Mor30s,ISH,HGM,H0u,H1u,H3u,H5u,H6u,H7u,HATS0u,HATS1u,HATS3u,HATS4u,HATS5u,HATS6u,H0m,H1m,HATS0m,HATS1m,HATS2m,HATS3m,HATS4m,HATS5m,HATS6m,HATS7m,H5v,H7v,HATS0v,HATS2v,HATS3v,HATS5v,HATS6v,HATSv,HATS2e,H2p,H0s,HATS3s,HATS4s,HATSs,RARS,R3u,R4u,R5u,R1u+,R3u+,R4u+,R5u+,R6u+,RTu+,R1m,R2m,R4m,R5m,R1m+,R2m+,R3m+,R4m+,R5m+,R6m+,R8m+,R2v,R5v+,R6v+,R2p+,R3p+,R4p+,R5p+,R6p+,R7p+,R2i,R1s,R3s,R1s+,R2s+,R3s+,R4s+,R5s+,R6s+,R8s+,SHP2,nCt,nR=Cp,n=C=,nR#CH/X,H-047,SssssC,PDI,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01
1,CCCCCCCCCCCCCCCCCC,-99.0918876,254.56,4.545714286,0.111111111,2,0,17,15,0.272727273,0,0,66,16,1.8,0.300280602,1.573096511,0.888888889,2.222222222,480,17.06666667,0.481481481,0.238095238,0.114417989,0.056176822,0.126730104,0.293903371,1.175613482,1.555555556,0.019321356,0.0,0.0,2.772588722,2.708050201,2.564949357,2.48490665,2.302585093,2.833213344,2.772588722,2.708050201,0.0,1.728553391,0.371859217,0.263807119,0.187237167,0.132965645,3.957106781,2.621320344,0.739650472,0.371859217,0.263807119,0.187237167,0.905928216,3.169925001,0.503258335,9,0.5,57.05865003,0.434916549,1.027317742,1.067689824,1.649984495,2.108510943,2.95113462,59.79063012,0.183851312,0.284119796,3.263717071,2.856220302,0.617198088,0.0,0.168370953,2.862306209,0.990468174,0.999126108,0.328831985,0.0,0.168370953,0.009904174,2.862306209,0.337847061,1.209313174,0.285612083,3.498174133,3.969542236,5.250651322,4.955981139,4.794642857,7.051020408,8.3125,7.852040816,7.391581633,6.931122449,-0.238899718,-0.001490655,-0.001624431,-0.001776045,-0.001949318,-0.002149248,-0.002382499,-0.154391371,-0.209039548,0.001883239,0.001883239,0.001883239,1.459280918,0.96729478,0.962163243,1.720338983,1.268832392,0.870056497,0.880414313,0.906308851,0.222222222,0.125,0.08,0.055555556,0.040816327,0.03125,0.024691358,0.016528926,0.013888889,0.008333333,0.005714286,0.003401361,0.002222222,0.002066116,2.994239389,2.78476581,2.564006293,2.985832077,4.198808453,1.586769436,1.280312883,1.103667582,0.921410213,1.636735646,1.363711373,1.187009104,17.65040852,40.55250783,0.0,0.0,58.20291635,0.0,0.0,58.20291635,40.55250783,17.65040852,0.0,0.0,17.65040852,0.495234087,0.0,0.0,0.115859736,0.231129948,1.969615506,0.115859736,3.939231012,1.227064977,0.0,1.227064977,0.0,0.0,0.0,0.0,0.0,5.710427017,1.879385242,1.732050808,1.532088886,1.285575219,1.0,0.684040287,0.347296355,0.0,-0.347296355,-0.684040287,-1.0,-1.285575219,-1.732050808,0.0,0.0,0.0,0.0,0.0,0.0,1.108523288,0.521982166,2.879385242,2.732050808,2.532088886,2.285575219,2.0,1.684040287,1.347296355,1.0,0.652703645,0.315959713,0.453360984,0.999996494,0.967180714,0.969631108,0.89683586,130.47,0.0,0.0,9.345274689,0.45685197,3.747549062,0.066920519,0.0,0.0,0.913707158,1.035562351,1.035562351,0.118911404,0.0,2.128796296,2.856960784,3.614805556,4.955762963,5.987301587,0.536244036,0.490070086,0.486297468,0.645727206,0.8083524,0.96613321,1.361023953,1.758483874,2.136162728,2.584804336,3.696151166,12.66028968,5.225944444,6.965459259,8.467301587,10.21273718,6.707144568,1.521898544,10.52206324,3.023276584,0.624836706,2.997718829,60.58238565,2.22976012,0.003759951,4.614890097,0.336126167,0.000102907,4.743943439,0.393933293,54.99846956,0.0,0.462578638,0.0,0.550671583,0.328990944,0.125924037,2.335619494,0.040210318,0.004420822,0.103413425,0.036869248,0.0,0.102519932,0.096450661,0.0,0.0,0.207844068,0.442287099,6.694352137,2.269062341,84.44412476,77.47946955,-11.33594819,4.310771585,1.658209373,2.368253693,2.588620026,0.107732286,-1.304041703,-1.643522839,0.909991082,3.323000281,-1.035810198,1.955254162,-2.303584079,1.714428956,3.69724681,1.961909699,0.039712246,0.79613981,0.725397515,2.129596886,-1.770442678,0.416483939,0.691370307,2.306876818,-1.348355275,-1.377563477,1.860638741,0.447672346,0.430398732,0.88611367,0.384106144,-1.338881998,-0.354791148,0.28455323,-0.697254554,-0.633538796,0.195684938,-0.380744266,-0.688995375,0.451828534,-0.03010533,0.062121476,-0.367396869,0.068304562,-0.039680918,-0.008087137,0.309145764,0.161539183,-3.429121945,-0.304987505,0.761516893,0.478829885,0.224106524,-0.083944428,0.18253677,-0.544422983,-0.229502499,-0.033362426,-0.408218797,1.843891972,0.515555124,0.256215777,-0.181925169,0.612957203,0.157175981,0.2058506,-0.031579825,2.68784678,3.630507878,0.951217834,-0.290421575,-5.67636243,2.242331573,-0.19060596,1.245872091,-2.476285991,-0.911388982,0.211126749,0.580197952,4.225739384,3,1.258436293,2.419958071,1.624875895,2.1543741,0.919502206,0.200862535,0.074497871,0.441625915,0.387398939,0.348078127,0.311907952,0.395154164,0.281879538,0.013066851,0.014687873,0.016488768,0.014885634,0.012051225,0.009987486,0.00854941,0.007734802,0.360851635,0.189966248,0.024851137,0.042439698,0.052217633,0.038775819,0.034348663,1.139776339,0.20572252,0.563280049,3.635494866,0.500212594,0.437208847,10.46761819,0.522379492,2.676860698,2.138132123,1.308116039,0.060782621,0.037491501,0.033666271,0.019427972,0.015385697,0.060782621,0.323496415,0.213845256,0.091677824,0.063229749,0.028720776,0.014783009,0.008808741,0.005462136,0.003891713,0.002529808,0.001440932,0.474201625,0.003891713,0.002529808,0.014783009,0.008808741,0.005482037,0.0040662,0.003198195,0.002577934,2.764240515,2.65890446,3.211636714,0.121565242,0.061335071,0.043836074,0.033666271,0.021361702,0.016801657,0.011487045,0.368562059,0,0,0,0,0,0.0,0.869102637,0.75,0.5,0.666666667,0.2,0.5,0.54047619,0.666666667
2,CCCCCCCCCCCCCCCC,-89.48,226.5,4.53,0.125,2,0,15,13,0.265306122,0,0,58,14,1.777777778,0.321013467,1.582842712,0.875,2.0,336,15.07692308,0.479166667,0.236607143,0.113095238,0.055386425,0.127222222,0.290220142,1.160880567,1.5625,0.02884382,0.000107783,0.0,2.63905733,2.564949357,2.397895273,2.302585093,2.079441542,2.708050201,2.63905733,2.564949357,0.0,1.478553391,0.374474335,0.265931291,0.188980579,0.134413945,3.457106781,2.267766953,0.743718434,0.374474335,0.265931291,0.188980579,0.904381458,3.0,0.543564443,8,0.5,48.0,0.454028406,1.081798935,1.07832208,1.701150933,2.18849307,3.06346519,53.91610398,0.191061225,0.301416421,2.998966738,2.580391,0.614871965,0.0,0.188550828,2.828262413,0.989276695,0.99900959,0.330211632,0.0,0.188550828,0.012570055,2.828262413,0.338901126,1.207606943,0.285924553,3.493259923,3.957699095,5.137205558,4.831441508,4.3544,6.3328,7.4256,6.9632,6.5008,6.0384,-0.237898284,-0.001906318,-0.00210084,-0.002325289,-0.002587146,-0.002896613,-0.003267974,-0.168945929,-0.20532646,0.002290951,0.002290951,0.002290951,1.454312194,0.962324032,0.955325312,1.739690722,1.249731529,0.863512204,0.877004582,0.912084765,0.222222222,0.125,0.08,0.055555556,0.040816327,0.03125,0.024691358,0.016528926,0.015873016,0.009615385,0.006666667,0.004081633,0.002857143,0.002754821,2.854635122,2.611856066,2.363501825,2.832200174,4.189730635,1.527306852,1.164641191,0.962613323,0.761115693,1.59976278,1.271210644,1.123348119,17.65040852,35.48344435,0.0,0.0,53.13385287,0.0,0.0,53.13385287,35.48344435,17.65040852,0.0,0.0,17.65040852,0.494638348,0.0,0.0,0.130771371,0.2605801,1.961570561,0.130771371,3.923141122,1.220422718,0.0,1.220422718,0.0,0.0,0.0,0.0,0.0,5.575949103,1.847759065,1.662939225,1.414213562,1.111140466,0.765366865,0.390180644,0.0,-0.390180644,-0.765366865,-1.111140466,-1.414213562,-1.662939225,-1.961570561,0.0,0.0,0.0,0.0,0.0,0.0,0.661738787,0.172909085,2.847759065,2.662939225,2.414213562,2.111140466,1.765366865,1.390180644,1.0,0.609819356,0.234633135,-0.111140466,0.453012397,0.999994412,0.959282912,0.961890911,0.882406898,103.52,0.0,0.0,8.297334174,0.456783368,3.748652837,0.074973057,0.0,0.0,0.919330853,1.025457236,1.025457236,0.124993136,0.0,2.126354167,2.855392593,3.612619048,4.953435897,5.984037037,0.531974408,0.48401228,0.479347797,0.635312251,0.793301824,0.945186005,1.350530779,1.743531183,2.115055129,2.585103803,3.697819073,12.68705032,5.22340873,6.962675214,8.463509259,10.20892677,5.944680245,1.521889259,9.116597127,2.652798243,0.521883422,2.997567075,51.26201865,1.930308895,0.00313331,4.614418105,0.336016224,0.0,4.749024708,0.39393318,41.24896246,0.0,0.462578637,0.0,0.487766449,0.289216346,0.12591479,2.021432829,0.03758874,0.003692436,0.103261671,0.034751287,0.0,0.102048114,0.095612175,0.0,0.0,0.187068274,0.440914259,5.885206682,2.269041498,72.7167736,68.84340606,-9.964251848,3.367544082,1.34898906,2.102465672,2.377825729,0.148561421,-1.253059034,-1.450938461,0.782279834,2.976548134,-0.926905026,1.841678358,-2.0788635,1.565093905,3.285794964,1.76391635,0.051980558,0.725154575,0.71422933,1.879540809,-1.524265518,0.377390418,0.71719,1.97936241,-1.212255665,-1.208006161,1.683056983,0.395756417,0.371361979,0.787023835,0.392275697,-1.18131223,-0.314945987,0.250785689,-0.562712137,-0.558735212,0.169457777,-0.334905066,-0.566898205,0.400263099,-0.02758321,0.055637982,-0.323505213,0.093520914,-0.03508323,-0.010722501,0.297173518,0.137698085,-2.989874075,-0.259590047,0.682111403,0.45897242,0.194893133,-0.083304642,0.166913854,-0.484807552,-0.191289304,-0.022512388,-0.350194216,1.558216434,0.450713906,0.222017489,-0.09532025,0.549733692,0.14918973,0.228804513,-0.030409425,2.223364573,3.26997914,0.924306974,-0.30421856,-5.069060605,1.965256153,-0.181352541,1.29180257,-2.24892383,-0.769151374,0.178033014,0.5,4.73757262,3,1.25125806,2.337524594,1.456694485,1.946851655,0.705408714,0.224654872,0.082558622,0.485657759,0.420086098,0.374866267,0.333887033,0.39102467,0.274031,0.014348108,0.015903455,0.017503206,0.015509911,0.012333805,0.010189674,0.008881695,0.008352743,0.310182394,0.137108393,0.027544978,0.046110744,0.056216622,0.040924913,0.036344282,1.133244621,0.228414206,0.541691838,3.645493711,0.548220819,0.47271534,10.48226454,0.558564828,2.639417311,2.086380608,1.265773288,0.066778555,0.041416715,0.036793552,0.021235478,0.016751444,0.066778555,0.317535264,0.206890259,0.086488569,0.059293228,0.031072169,0.015564374,0.009143384,0.005447711,0.003807421,0.002415502,0.001865024,0.465045505,0.003807421,0.002415502,0.015564374,0.009143384,0.005957174,0.004401366,0.003461806,0.002813051,2.75998299,2.667302096,3.160913144,0.133557111,0.067362067,0.047648134,0.036793552,0.023122492,0.018186532,0.012539668,0.392607977,0,0,0,0,0,0.0,0.865829433,0.75,0.5,0.666666667,0.2,0.5,0.54047619,0.666666667
3,CCCCC(C)(C)CC(C)(C)CCCC,-87.6195996,212.47,4.520638298,0.133333333,6,0,14,8,0.173913043,0,0,66,19,1.5,0.362152032,1.463234384,1.0,1.173333333,246,7.875,0.561111111,0.262020202,0.136150403,0.070130439,0.715028345,0.440829082,4.686576279,1.666666667,0.023904489,-0.000227173,0.0,2.833213344,2.995732274,2.302585093,2.197224577,1.098612289,2.995732274,2.833213344,2.995732274,0.0,1.560660172,0.353279505,0.210707521,0.146470105,0.111475727,3.371320344,2.782931996,0.796649831,0.353279505,0.210707521,0.146470105,0.903453555,2.706890596,1.429473298,7,0.466666667,40.60335893,0.737441067,2.102654438,1.359668438,2.440511853,3.373113851,3.373113851,63.90441657,0.244782913,0.439368587,2.181475,2.181475,0.551401056,0.615208102,0.288649963,4.041099478,0.91045695,0.99690791,0.285771256,0.028254617,0.288649963,0.020617854,4.041099478,0.308037203,1.233363563,0.257938255,3.906354851,4.830648795,5.216452729,4.779654803,4.812811227,7.158131507,11.15210502,12.62811227,14.99309642,13.20699411,0.069467593,-0.275727513,0.155531189,-0.246585648,-0.010526316,0.131481481,-0.23117284,-0.520572199,0.255532418,-0.340965015,0.244536994,-0.168395547,1.151064815,1.344994213,0.679199735,2.131420639,0.594719523,1.424269885,1.050193353,1.580978171,1.555555556,1.625,0.72,0.277777778,0.204081633,0.03125,0.024691358,0.0,0.081871345,0.1015625,0.037894737,0.022675737,0.01,0.0,2.672719892,2.498885847,2.498885847,3.009151867,4.201630578,1.466599641,1.036815363,0.933846257,0.933846257,1.499139985,0.931998465,0.980414106,52.95122557,17.74172217,0.0,0.0,70.69294775,0.0,0.0,70.69294775,17.74172217,52.95122557,0.0,0.0,52.95122557,0.455228475,0.0,0.133333333,0.241215799,0.851788458,3.377021189,0.241215799,5.301339563,1.389800385,0.0,1.389800385,0.0,0.0,6.398594935,0.0,0.0,6.523562306,2.909304535,1.475081167,1.437023463,0.303932843,0.2262395,-0.369764688,-1.0,-1.0,-1.0,-1.0,-1.648249124,-1.786270511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268911304,0.159152583,3.909304535,2.475081167,2.437023463,1.303932843,1.2262395,0.630235312,0.0,0.0,0.0,0.0,0.390000594,0.998882274,0.79503874,0.745105062,0.989777342,18.83,0.0,0.732084158,21.5596625,0.459213864,4.311942854,0.091743465,0.02506402,0.000533277,1.010684281,1.012445281,0.933265677,0.125045935,0.001560967,2.122788889,2.93534127,3.519853801,4.3355,5.087134503,0.529421913,0.623496716,0.594437772,0.593479033,0.780487677,0.577102908,1.207865722,1.718338119,1.581239041,2.57794543,3.607182174,12.27549096,5.010840643,7.174440104,7.349078947,8.801388889,6.424893869,29.54126589,26.86939091,24.76651384,21.07761005,12.31711464,25.0381729,12.12017834,5.530210435,5.505474613,3.147323947,0.003273339,2.145574791,2.335352391,4.138226369,0.000184695,0.000210064,0.0,0.430525477,5.807601934,1.437196362,2.961221391,2.19757674,1.641213676,0.539638629,0.415195244,0.496631866,0.289115739,0.052651078,0.0,0.0,1.653180556,0.160124266,12.42384958,41.89212186,59.63083178,52.28052555,-7.20857909,-0.388613058,0.498141667,1.465207237,3.71970786,-0.361882329,-3.19934599,-2.44405081,1.877153711,3.599894844,-1.095375682,0.729978015,-2.078765515,2.3113255,1.99494596,1.100442657,-0.117377437,0.914840088,0.400848347,1.198409744,-0.764858413,0.330380489,1.490453255,0.079948062,0.617602444,-2.275428573,2.122313659,0.751571725,0.352625243,0.88194142,-0.049905017,-0.66781266,-0.642947527,0.048590594,-0.598265644,-0.196880736,-0.075833712,-0.393539145,-0.551030006,0.413366463,0.023735975,0.045281252,-0.196101667,-0.024060631,0.074749282,0.015541775,0.290555036,0.074409144,-4.243437156,-0.955746627,0.685925289,-0.353770753,-0.174964348,-0.308830001,-0.022076938,-0.319950714,-0.044740643,0.117337892,-0.049215481,0.757503311,0.137876098,-0.17742845,-0.376143343,0.246257167,0.297115839,0.057198853,-0.02143608,3.100317582,0.906660555,-0.209010469,-4.523279989,-4.838708196,1.988020334,-1.129904092,-0.445320966,-2.661887897,-0.104006801,0.163161937,0.632960032,5.387653934,3,1.844509138,1.85774579,1.915215373,2.377507567,1.254072147,0.224710853,0.124552805,0.364142176,0.616152016,0.45984476,0.826311171,0.556431008,0.35262359,0.026753932,0.020698229,0.027148396,0.026647811,0.037224525,0.042641617,0.033682271,0.030298956,0.370737907,0.101210507,0.039175842,0.052640344,0.071513912,0.100537577,0.105826326,1.409552624,0.242793434,0.712281636,4.21530713,0.530462215,0.732746156,11.72297794,0.711793536,2.208711207,2.89028438,1.997631522,0.076902838,0.039241977,0.041614034,0.036726868,0.050736094,0.076902838,0.346556278,0.295759958,0.229736909,0.188063302,0.038342711,0.018800159,0.012496387,0.01852578,0.011869578,0.008449516,0.005450457,0.506529235,0.011869578,0.008449516,0.018800159,0.012496387,0.01852578,0.011869578,0.008449516,0.007812397,2.79103579,3.574740936,3.356974438,0.153805675,0.075200635,0.051175073,0.074103118,0.062193774,0.050736094,0.021534536,0.402688727,0,0,0,0,0,1.069943311,0.82509126,0.75,0.666666667,0.833333333,0.2,0.5,0.683333333,0.666666667
4,CCCC(C)(CC)CC(C)(CC)CCC,-82.9589826,212.47,4.520638298,0.133333333,6,0,14,8,0.173913043,0,0,66,19,1.5,0.362152032,1.4892316,1.0,0.853333333,234,5.04,0.553809524,0.330119623,0.164846918,0.067998807,0.671944444,0.486180556,4.645921202,1.666666667,0.023904489,-0.000227173,0.0,3.044522438,3.091042453,2.397895273,1.609437912,0.0,2.995732274,3.044522438,3.091042453,0.0,1.560660172,0.316063359,0.213388348,0.143703188,0.097541261,4.267766953,3.017766953,0.796649831,0.316063359,0.213388348,0.143703188,0.903453555,2.973557262,1.429473298,8,0.533333333,44.60335893,0.838901845,2.568696432,1.359668438,2.440511853,3.458220234,3.713539383,63.90441657,0.244782913,0.439368587,1.841049468,1.841049468,0.564326024,0.503225921,0.319331199,4.470636783,0.926632996,0.992842368,0.306888476,0.028254617,0.319331199,0.022809371,4.470636783,0.31020717,1.214617095,0.258608045,3.882890033,4.844413289,5.211740351,4.779768593,5.062811227,6.221961295,10.2274785,14.04606157,16.64848348,16.11645541,0.069467593,-0.12962963,0.003216374,-0.150300926,-0.033785273,-0.015393519,0.128217593,-0.476128202,0.073805851,-0.075141579,0.073341614,-0.084600751,1.151064815,1.176087963,0.813252315,2.087922258,0.772579567,1.172764667,0.981935661,0.778137693,2.0,1.625,0.8,0.333333333,0.12244898,0.03125,0.0,0.0,0.105263158,0.08125,0.038095238,0.012244898,0.0,0.0,2.806233704,2.422267756,2.383428041,2.881915917,4.200768426,1.462442213,1.156242186,0.845540331,0.807868316,1.405665969,1.137134468,0.992614346,52.95122557,17.74172217,0.0,0.0,70.69294775,0.0,0.0,70.69294775,17.74172217,52.95122557,0.0,0.0,52.95122557,0.463316498,0.0,0.133333333,0.245578908,0.906310823,3.438104717,0.245578908,5.341663311,1.373200164,0.0,1.373200164,0.0,0.0,6.49375384,0.0,0.0,6.546785411,2.994843584,1.173653246,1.137887632,0.504939446,0.362972524,-0.298582859,-0.567689805,-0.672156128,-1.306190655,-1.403365835,-1.718264685,-1.742592586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640682459,0.282925049,3.994843584,2.173653246,2.137887632,1.504939446,1.362972524,0.701417141,0.432310195,0.327843872,-0.306190655,-0.403365835,0.321905879,0.962643335,0.448002213,0.125138659,0.749617737,1.86,0.0,0.91394309,60.89942233,0.460244235,4.771546231,0.10152226,0.012364466,0.000263074,1.095325132,1.008942751,0.860443193,0.123085388,0.082034873,2.122777778,2.934142857,3.541912281,4.178888889,4.816074074,0.529421913,0.623485605,0.673410154,0.647422208,0.631311014,0.481731828,1.327620172,1.506294212,1.430101426,2.577934319,3.606167572,9.178995885,5.430584064,6.550084722,6.925277778,7.542288194,9.874226655,39.66487874,37.56513612,39.3992693,29.47905421,31.37079473,19.13580367,11.67178103,5.26478566,0.000137604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518898897,6.361425363,2.05338594,5.281034616,5.743916744,3.768232055,2.097250406,1.19962033,0.097360622,0.0,0.0,0.0,0.0,2.40047229,0.0,11.59761165,53.50216454,73.55506218,21.90137467,-7.396008812,-3.338814206,0.003393657,1.190812523,4.133688096,-0.958853812,-3.031848996,-2.777197365,1.226235744,3.177014621,-0.730573667,1.106820283,-2.017017533,2.825179947,1.874148709,1.189867674,-0.297255627,0.990030204,0.288578278,1.495183236,-1.236249105,0.391842613,1.453675172,0.062423975,0.698034348,-3.013957876,2.486146683,0.705918959,0.451374552,0.736118304,0.173722153,-0.766750853,-0.563889747,0.05700279,-0.526775466,-0.325904241,-0.056738104,-0.386253135,-0.416213516,0.491551061,-0.152390069,-0.012932483,-0.28612907,0.069967438,-0.069383546,-0.006904542,0.276918694,0.111257848,-4.024716742,-0.936707168,0.409393966,-0.103834606,-0.165102999,-0.289424627,-0.066372491,-0.438792496,-0.11480978,0.041130587,-0.250634583,0.587099417,0.083052292,-0.161838143,-0.224017407,0.17519914,0.234829348,0.128971474,-0.010617114,1.636787253,1.326437858,-0.92968939,-3.704361243,-5.884955674,1.708843558,-0.767480594,0.224491842,-2.550451338,-0.527252354,0.225958954,0.679969069,5.263619062,3,2.211338264,2.41507005,1.569886316,1.304411652,0.655629854,0.242484051,0.162938467,0.293623227,0.40641367,0.637686212,0.841372401,0.674069141,0.502215146,0.040470448,0.029836081,0.025911988,0.03672088,0.057075672,0.066001508,0.05873256,0.041901381,0.223692245,0.08230193,0.053146918,0.05649347,0.065747147,0.137394956,0.142324996,1.624389261,0.273988092,0.999598892,4.543654976,0.415239557,0.62931272,12.48585353,0.742078714,1.935861781,2.308042772,2.550261789,0.101552655,0.044380322,0.031545303,0.03371147,0.051134552,0.101552655,0.431572077,0.290089463,0.304737804,0.259547345,0.040790348,0.020784102,0.017722047,0.019992726,0.018438978,0.014680404,0.015497318,0.527666609,0.018438978,0.014680404,0.020784102,0.017722047,0.019992726,0.018438978,0.014680404,0.013965653,2.961820384,4.109158975,2.862400224,0.20310531,0.074784227,0.07088819,0.079970905,0.073755911,0.058721617,0.061989272,0.356546643,0,0,0,0,0,1.156111111,0.82509126,0.75,0.666666667,0.833333333,0.2,0.5,0.683333333,0.666666667
